Start Date;Start Time;End Date;End Time;EAN;Meter Nr;Metertype;Register;Volume;Unit;Validation Status
21-01-2025;23:30:00;21-01-2025;23:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.034;kWh;Validated
21-01-2025;23:45:00;22-01-2025;00:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
21-01-2025;23:45:00;22-01-2025;00:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.033;kWh;Validated
22-01-2025;00:00:00;22-01-2025;00:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;00:00:00;22-01-2025;00:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.113;kWh;Validated
22-01-2025;00:15:00;22-01-2025;00:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;00:15:00;22-01-2025;00:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.025;kWh;Validated
22-01-2025;00:30:00;22-01-2025;00:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;00:30:00;22-01-2025;00:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.023;kWh;Validated
22-01-2025;00:45:00;22-01-2025;01:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;00:45:00;22-01-2025;01:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.024;kWh;Validated
22-01-2025;01:00:00;22-01-2025;01:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;01:00:00;22-01-2025;01:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.025;kWh;Validated
22-01-2025;01:15:00;22-01-2025;01:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;01:15:00;22-01-2025;01:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.022;kWh;Validated
22-01-2025;01:30:00;22-01-2025;01:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;01:30:00;22-01-2025;01:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.021;kWh;Validated
22-01-2025;01:45:00;22-01-2025;02:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;01:45:00;22-01-2025;02:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.027;kWh;Validated
22-01-2025;02:00:00;22-01-2025;02:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;02:00:00;22-01-2025;02:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.103;kWh;Validated
22-01-2025;02:15:00;22-01-2025;02:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;02:15:00;22-01-2025;02:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.021;kWh;Validated
22-01-2025;02:30:00;22-01-2025;02:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;02:30:00;22-01-2025;02:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.028;kWh;Validated
22-01-2025;02:45:00;22-01-2025;03:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;02:45:00;22-01-2025;03:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.021;kWh;Validated
22-01-2025;03:00:00;22-01-2025;03:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;03:00:00;22-01-2025;03:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.021;kWh;Validated
22-01-2025;03:15:00;22-01-2025;03:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;03:15:00;22-01-2025;03:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.023;kWh;Validated
22-01-2025;03:30:00;22-01-2025;03:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;03:30:00;22-01-2025;03:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.026;kWh;Validated
22-01-2025;03:45:00;22-01-2025;04:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;03:45:00;22-01-2025;04:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.021;kWh;Validated
22-01-2025;04:00:00;22-01-2025;04:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;04:00:00;22-01-2025;04:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.103;kWh;Validated
22-01-2025;04:15:00;22-01-2025;04:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;04:15:00;22-01-2025;04:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.028;kWh;Validated
22-01-2025;04:30:00;22-01-2025;04:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;04:30:00;22-01-2025;04:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.021;kWh;Validated
22-01-2025;04:45:00;22-01-2025;05:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;04:45:00;22-01-2025;05:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.021;kWh;Validated
22-01-2025;05:00:00;22-01-2025;05:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;05:00:00;22-01-2025;05:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.028;kWh;Validated
22-01-2025;05:15:00;22-01-2025;05:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;05:15:00;22-01-2025;05:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.021;kWh;Validated
22-01-2025;05:30:00;22-01-2025;05:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;05:30:00;22-01-2025;05:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.021;kWh;Validated
22-01-2025;05:45:00;22-01-2025;06:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;05:45:00;22-01-2025;06:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.536;kWh;Validated
22-01-2025;06:00:00;22-01-2025;06:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;06:00:00;22-01-2025;06:15:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.614;kWh;Validated
22-01-2025;06:15:00;22-01-2025;06:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;06:15:00;22-01-2025;06:30:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.526;kWh;Validated
22-01-2025;06:30:00;22-01-2025;06:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;06:30:00;22-01-2025;06:45:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.341;kWh;Validated
22-01-2025;06:45:00;22-01-2025;07:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak injection;0;kWh;Validated
22-01-2025;06:45:00;22-01-2025;07:00:00;541448920709923278;1SAG3200021865;Digital meter;Off-peak offtake;0.028;kWh;Validated
22-01-2025;07:00:00;22-01-2025;07:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;07:00:00;22-01-2025;07:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.021;kWh;Validated
22-01-2025;07:15:00;22-01-2025;07:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;07:15:00;22-01-2025;07:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.02;kWh;Validated
22-01-2025;07:30:00;22-01-2025;07:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;07:30:00;22-01-2025;07:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.027;kWh;Validated
22-01-2025;07:45:00;22-01-2025;08:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;07:45:00;22-01-2025;08:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.021;kWh;Validated
22-01-2025;08:00:00;22-01-2025;08:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;08:00:00;22-01-2025;08:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.02;kWh;Validated
22-01-2025;08:15:00;22-01-2025;08:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;08:15:00;22-01-2025;08:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.029;kWh;Validated
22-01-2025;08:30:00;22-01-2025;08:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;08:30:00;22-01-2025;08:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.024;kWh;Validated
22-01-2025;08:45:00;22-01-2025;09:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;08:45:00;22-01-2025;09:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.187;kWh;Validated
22-01-2025;09:00:00;22-01-2025;09:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;09:00:00;22-01-2025;09:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.025;kWh;Validated
22-01-2025;09:15:00;22-01-2025;09:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;09:15:00;22-01-2025;09:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.041;kWh;Validated
22-01-2025;09:30:00;22-01-2025;09:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;09:30:00;22-01-2025;09:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.021;kWh;Validated
22-01-2025;09:45:00;22-01-2025;10:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;09:45:00;22-01-2025;10:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.02;kWh;Validated
22-01-2025;10:00:00;22-01-2025;10:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;10:00:00;22-01-2025;10:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.03;kWh;Validated
22-01-2025;10:15:00;22-01-2025;10:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;10:15:00;22-01-2025;10:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.022;kWh;Validated
22-01-2025;10:30:00;22-01-2025;10:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;10:30:00;22-01-2025;10:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.023;kWh;Validated
22-01-2025;10:45:00;22-01-2025;11:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;10:45:00;22-01-2025;11:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.029;kWh;Validated
22-01-2025;11:00:00;22-01-2025;11:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;11:00:00;22-01-2025;11:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.022;kWh;Validated
22-01-2025;11:15:00;22-01-2025;11:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;11:15:00;22-01-2025;11:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.027;kWh;Validated
22-01-2025;11:30:00;22-01-2025;11:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;11:30:00;22-01-2025;11:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.039;kWh;Validated
22-01-2025;11:45:00;22-01-2025;12:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;11:45:00;22-01-2025;12:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.03;kWh;Validated
22-01-2025;12:00:00;22-01-2025;12:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;12:00:00;22-01-2025;12:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.021;kWh;Validated
22-01-2025;12:15:00;22-01-2025;12:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;12:15:00;22-01-2025;12:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.025;kWh;Validated
22-01-2025;12:30:00;22-01-2025;12:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;12:30:00;22-01-2025;12:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.024;kWh;Validated
22-01-2025;12:45:00;22-01-2025;13:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;12:45:00;22-01-2025;13:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.021;kWh;Validated
22-01-2025;13:00:00;22-01-2025;13:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;13:00:00;22-01-2025;13:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.021;kWh;Validated
22-01-2025;13:15:00;22-01-2025;13:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;13:15:00;22-01-2025;13:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.027;kWh;Validated
22-01-2025;13:30:00;22-01-2025;13:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;13:30:00;22-01-2025;13:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.171;kWh;Validated
22-01-2025;13:45:00;22-01-2025;14:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;13:45:00;22-01-2025;14:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.526;kWh;Validated
22-01-2025;14:00:00;22-01-2025;14:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;14:00:00;22-01-2025;14:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.331;kWh;Validated
22-01-2025;14:15:00;22-01-2025;14:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;14:15:00;22-01-2025;14:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.276;kWh;Validated
22-01-2025;14:30:00;22-01-2025;14:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;14:30:00;22-01-2025;14:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.277;kWh;Validated
22-01-2025;14:45:00;22-01-2025;15:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;14:45:00;22-01-2025;15:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.275;kWh;Validated
22-01-2025;15:00:00;22-01-2025;15:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;15:00:00;22-01-2025;15:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.27;kWh;Validated
22-01-2025;15:15:00;22-01-2025;15:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;15:15:00;22-01-2025;15:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.274;kWh;Validated
22-01-2025;15:30:00;22-01-2025;15:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;15:30:00;22-01-2025;15:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.097;kWh;Validated
22-01-2025;15:45:00;22-01-2025;16:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;15:45:00;22-01-2025;16:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.104;kWh;Validated
22-01-2025;16:00:00;22-01-2025;16:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;16:00:00;22-01-2025;16:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.021;kWh;Validated
22-01-2025;16:15:00;22-01-2025;16:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;16:15:00;22-01-2025;16:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.028;kWh;Validated
22-01-2025;16:30:00;22-01-2025;16:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;16:30:00;22-01-2025;16:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.021;kWh;Validated
22-01-2025;16:45:00;22-01-2025;17:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;16:45:00;22-01-2025;17:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.02;kWh;Validated
22-01-2025;17:00:00;22-01-2025;17:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;17:00:00;22-01-2025;17:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.028;kWh;Validated
22-01-2025;17:15:00;22-01-2025;17:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;17:15:00;22-01-2025;17:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.022;kWh;Validated
22-01-2025;17:30:00;22-01-2025;17:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;17:30:00;22-01-2025;17:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.023;kWh;Validated
22-01-2025;17:45:00;22-01-2025;18:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;17:45:00;22-01-2025;18:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.03;kWh;Validated
22-01-2025;18:00:00;22-01-2025;18:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;18:00:00;22-01-2025;18:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.024;kWh;Validated
22-01-2025;18:15:00;22-01-2025;18:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;18:15:00;22-01-2025;18:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.023;kWh;Validated
22-01-2025;18:30:00;22-01-2025;18:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;18:30:00;22-01-2025;18:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.039;kWh;Validated
22-01-2025;18:45:00;22-01-2025;19:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;18:45:00;22-01-2025;19:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.087;kWh;Validated
22-01-2025;19:00:00;22-01-2025;19:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;19:00:00;22-01-2025;19:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.025;kWh;Validated
22-01-2025;19:15:00;22-01-2025;19:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;19:15:00;22-01-2025;19:30:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.031;kWh;Validated
22-01-2025;19:30:00;22-01-2025;19:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;19:30:00;22-01-2025;19:45:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.025;kWh;Validated
22-01-2025;19:45:00;22-01-2025;20:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;19:45:00;22-01-2025;20:00:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.025;kWh;Validated
22-01-2025;20:00:00;22-01-2025;20:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak injection;0;kWh;Validated
22-01-2025;20:00:00;22-01-2025;20:15:00;541448920709923278;1SAG3200021865;Digital meter;Peak offtake;0.031;kWh;Validated
